ID,Customer Types → Display Name,Industries → Name
49663,Enterprise,Technology
49664,Enterprise,Food & Beverage
49666,Enterprise,Fashion & Beauty
49667,Enterprise,Food & Beverage
49670,Enterprise,Others
49672,Enterprise,Digital Services
49675,Enterprise,Fashion & Beauty
49676,Enterprise,Others
49677,Enterprise,Fashion & Beauty
49680,Enterprise,General Services
49681,Enterprise,Electronics
49682,Enterprise,Fashion & Beauty
49683,Enterprise,Electronics
49684,Enterprise,Household items
49685,Enterprise,Fashion & Beauty
49690,Enterprise,Fashion & Beauty
49691,Enterprise,Fashion & Beauty
49692,Enterprise,Fashion & Beauty
49693,Enterprise,Food & Beverage
49695,Limited Liability,Digital Services
49696,Sole Proprietorship,Food & Beverage
49698,Enterprise,Others
49699,Enterprise,Fashion & Beauty
49700,Enterprise,Construction
49701,Enterprise,Furniture
49702,Enterprise,Fashion & Beauty
49703,Enterprise,Fashion & Beauty
49705,Enterprise,Digital Services
49707,Enterprise,Digital Services
49712,Enterprise,Financial Services
49714,Enterprise,Fashion & Beauty
49717,Enterprise,Food & Beverage
49719,Enterprise,Schools
49721,Enterprise,Fashion & Beauty
49727,Enterprise,Fashion & Beauty
49730,Enterprise,Others
49731,Enterprise,Fashion & Beauty
49732,Enterprise,Electronics
49733,Enterprise,Others
49734,Enterprise,Digital Services
49736,Enterprise,Fashion & Beauty
49737,Enterprise,Others
49738,Enterprise,Others
49739,Enterprise,Fashion & Beauty
49740,Enterprise,Auto Parts
49744,Enterprise,Food & Beverage
49746,Limited Liability,Technology
49747,Enterprise,Fashion & Beauty
49749,Enterprise,Agriculture
49750,Enterprise,Digital Services
49752,Enterprise,Hospitals & Health
49755,Enterprise,Electronics
49761,Enterprise,Food & Beverage
49762,Enterprise,Fashion & Beauty
49763,Enterprise,Fashion & Beauty
49767,Enterprise,Financial Services
49771,Enterprise,Fashion & Beauty
49772,Enterprise,Fashion & Beauty
49774,Enterprise,Fashion & Beauty
49776,Enterprise,Fashion & Beauty
49777,Enterprise,Fashion & Beauty
49778,Enterprise,Electronics
49780,Enterprise,General Services
49781,Enterprise,General Services
49782,Enterprise,Membership Groups
49783,Enterprise,Press & Media
49784,Sole Proprietorship,Others
49786,Sole Proprietorship,Utilities
49787,Enterprise,Fashion & Beauty
49788,Enterprise,Auto Parts
49790,Enterprise,Auto Parts
49793,Enterprise,Electronics
49794,Enterprise,Restaurant and Food
49795,Enterprise,Fashion & Beauty
49796,Enterprise,Furniture
49798,Enterprise,Fashion & Beauty
49799,Enterprise,Household items
49800,Enterprise,Fashion & Beauty
49802,Enterprise,Digital Services
49804,Enterprise,Household items
49805,Enterprise,Digital Services
49806,Enterprise,Household items
49807,Partnership,Technology
49811,Enterprise,Others
49812,Enterprise,General Services
49813,Enterprise,Press & Media
49814,Enterprise,Others
49815,Enterprise,Construction
49819,Enterprise,Electronics
49821,Enterprise,Fashion & Beauty
49823,Enterprise,Fashion & Beauty
49824,Enterprise,Travel & Hospitality
49826,Enterprise,Financial Services
49828,Enterprise,Auto Parts
49829,Enterprise,Digital Services
49831,Enterprise,Others
49832,Enterprise,Fashion & Beauty
49833,Enterprise,Others
49834,Enterprise,Electronics
49837,Enterprise,Construction
49840,Enterprise,Furniture
49841,Enterprise,Household items
49842,Enterprise,General Services
49843,Sole Proprietorship,Digital Services
49844,Enterprise,Others
49848,Enterprise,Others
49851,Limited Liability,E-Commerce
49853,Enterprise,Food & Beverage
49855,Enterprise,Fashion & Beauty
49857,Enterprise,Electronics
49858,Enterprise,Furniture
49859,Enterprise,Fashion & Beauty
49863,Enterprise,Digital Services
49864,Enterprise,Others
49865,Enterprise,Fashion & Beauty
49866,Enterprise,Others
49867,Enterprise,Others
49868,Enterprise,General Services
49870,Enterprise,Fashion & Beauty
49871,Enterprise,General Services
49875,Enterprise,Others
49876,Enterprise,Fashion & Beauty
49877,Enterprise,Food & Beverage
49878,Enterprise,Others
49879,Enterprise,Fashion & Beauty
49880,Sole Proprietorship,Others
49881,Enterprise,Others
49885,Enterprise,Others
49886,Enterprise,Fashion & Beauty
49887,Enterprise,Fashion & Beauty
49889,Enterprise,Food & Beverage
49891,Enterprise,Auto Parts
49893,Enterprise,Others
49895,Enterprise,General Services
49897,Enterprise,Others
49900,Enterprise,E-Commerce
49905,Enterprise,Fashion & Beauty
49910,Enterprise,Others
49911,Enterprise,Electronics
49914,Enterprise,Digital Services
49915,Enterprise,Fashion & Beauty
49916,Enterprise,Auto Parts
49921,Enterprise,Auto Parts
49928,Enterprise,Household items
49929,Enterprise,Fashion & Beauty
49931,Enterprise,Fashion & Beauty
49933,Enterprise,Food & Beverage
49935,Enterprise,Fashion & Beauty
49938,Enterprise,General Services
49941,Enterprise,Furniture
49943,Enterprise,General Services
49944,Limited Liability,Schools
49947,Enterprise,Fashion & Beauty
49948,Enterprise,General Services
49950,Limited Liability,E-Commerce
49951,Enterprise,Others
49952,Enterprise,Construction
49953,Enterprise,General Services
49954,Enterprise,Household items
49957,Enterprise,Agriculture
49959,Enterprise,Fashion & Beauty
49963,Enterprise,General Services
49964,Enterprise,Digital Services
49966,Enterprise,Auto Parts
49967,Enterprise,Others
49968,Enterprise,Food & Beverage
49970,Enterprise,Food & Beverage
49972,Enterprise,Others
49978,Enterprise,Auto Parts
49979,Enterprise,Fashion & Beauty
49980,Enterprise,Others
49981,Enterprise,Fashion & Beauty
49982,Enterprise,Agriculture
49984,Enterprise,Household items
49986,Enterprise,Food & Beverage
49987,Enterprise,Fashion & Beauty
49989,Enterprise,Religious Organizations
49991,Enterprise,Fashion & Beauty
49992,Enterprise,Fashion & Beauty
49993,Enterprise,Electronics
49994,Sole Proprietorship,General Services
49998,Enterprise,Others
49999,Enterprise,Food & Beverage
50000,Enterprise,Electronics
50001,Enterprise,Fashion & Beauty
50002,Enterprise,Others
50003,Enterprise,Food & Beverage
50004,Enterprise,Food & Beverage
50006,Enterprise,Digital Services
50007,Enterprise,Fashion & Beauty
50008,Enterprise,Digital Services
50009,Enterprise,Fashion & Beauty
50010,Enterprise,Digital Services
50015,Limited Liability,Technology
50016,Enterprise,Fashion & Beauty
50017,Enterprise,Fashion & Beauty
50020,Sole Proprietorship,Fashion & Beauty
50021,Enterprise,Food & Beverage
50022,Enterprise,Food & Beverage
50023,Enterprise,Furniture
50024,Enterprise,General Services
50025,Enterprise,General Services
50028,Sole Proprietorship,Fashion & Beauty
50031,Enterprise,Fashion & Beauty
50032,Enterprise,General Services
50033,Enterprise,Food & Beverage
50034,Enterprise,Fashion & Beauty
50035,Enterprise,Others
50037,Enterprise,Others
50038,Enterprise,Furniture
50039,Enterprise,Others
50040,Enterprise,Fashion & Beauty
50042,Enterprise,General Services
50043,Enterprise,Fashion & Beauty
50044,Sole Proprietorship,Household items
50045,Enterprise,Fashion & Beauty
50046,Enterprise,Fashion & Beauty
50048,Enterprise,Fashion & Beauty
50051,Enterprise,Others
50053,Enterprise,E-Commerce
50055,Enterprise,Financial Services
50056,Enterprise,E-Commerce
50057,Enterprise,Auto Parts
50058,Enterprise,Fashion & Beauty
50059,Enterprise,Fashion & Beauty
50060,Enterprise,General Services
50062,Enterprise,Auto Parts
50063,Enterprise,Technology
50064,Enterprise,Household items
50066,Enterprise,Logistics
50067,Enterprise,Food & Beverage
50069,Enterprise,Press & Media
50071,Enterprise,Fashion & Beauty
50073,Enterprise,Technology
50074,Enterprise,Others
50075,Enterprise,Fashion & Beauty
50076,Enterprise,Fashion & Beauty
50078,Enterprise,Fashion & Beauty
50079,Enterprise,Digital Services
50082,Enterprise,Fashion & Beauty
50084,Limited Liability,Leisure & Entertainment
50086,Enterprise,Digital Services
50090,Limited Liability,Others
50092,Enterprise,General Services
50095,Enterprise,General Services
50096,Enterprise,Furniture
50099,Enterprise,Fashion & Beauty
50100,Enterprise,Others
50101,Enterprise,Fashion & Beauty
50102,Enterprise,Food & Beverage
50107,Enterprise,General Services
50108,Enterprise,Food & Beverage
50109,Enterprise,Fashion & Beauty
50110,Enterprise,Schools
50112,Enterprise,Construction
50114,Enterprise,Construction
50115,Enterprise,Construction
50116,Enterprise,General Services
50117,Enterprise,General Services
50119,Enterprise,Others
50121,Enterprise,Others
50123,Enterprise,Auto Parts
50124,Enterprise,Fashion & Beauty
50125,Enterprise,Construction
50130,Enterprise,Financial Services
50131,Enterprise,E-Commerce
50135,Enterprise,Restaurant and Food
50136,Enterprise,Auto Parts
50137,Enterprise,Electronics
50138,Enterprise,Auto Parts
50139,Enterprise,Food & Beverage
50141,Enterprise,Fashion & Beauty
50142,Enterprise,Digital Services
50144,Enterprise,Digital Services
50145,Enterprise,Others
50146,Sole Proprietorship,Digital Services
50147,Enterprise,Fashion & Beauty
50149,Enterprise,Digital Services
50150,Enterprise,Fashion & Beauty
50151,Enterprise,Fashion & Beauty
50155,Enterprise,Digital Services
50157,Enterprise,Fashion & Beauty
50158,Enterprise,General Services
50159,Enterprise,General Services
50160,Enterprise,Food & Beverage
50161,Enterprise,Fashion & Beauty
50164,Enterprise,General Services
50165,Enterprise,Auto Parts
50166,Enterprise,Food & Beverage
50167,Enterprise,Food & Beverage
50169,Enterprise,Food & Beverage
50170,Enterprise,General Services
50171,Enterprise,Fashion & Beauty
50175,Enterprise,Auto Parts
50176,Enterprise,Food & Beverage
50177,Limited Liability,Technology
50181,Enterprise,Financial Services
50184,Enterprise,Others
50185,Enterprise,Food & Beverage
50186,Enterprise,Hospitals & Health
50187,Enterprise,Others
50188,Enterprise,Haulage
50190,Enterprise,Financial Services
50191,Enterprise,Schools
50192,Enterprise,Digital Services
50196,Enterprise,Fashion & Beauty
50197,Limited Liability,Digital Services
50198,Limited Liability,Technology
50200,Enterprise,Electronics
50202,Enterprise,Auto Parts
50204,Enterprise,Fashion & Beauty
50206,Enterprise,Auto Parts
50208,Enterprise,Fashion & Beauty
50209,Enterprise,General Services
50211,Enterprise,Electronics
50215,Enterprise,Food & Beverage
50216,Enterprise,Food & Beverage
50218,Enterprise,Auto Parts
50219,Enterprise,Fashion & Beauty
50220,Enterprise,Digital Services
50224,Enterprise,Others
50227,Enterprise,Food & Beverage
50229,Enterprise,Construction
50230,Enterprise,Food & Beverage
50233,Enterprise,Financial Services
50234,Enterprise,Travel & Hospitality
50236,Enterprise,General Services
50239,Enterprise,Construction
50240,Enterprise,Hospitals & Health
50241,Enterprise,Auto Parts
50242,Enterprise,Construction
50244,Enterprise,Fashion & Beauty
50246,Enterprise,Fashion & Beauty
50247,Enterprise,Fashion & Beauty
50250,Enterprise,General Services
50251,Enterprise,General Services
50253,Enterprise,Food & Beverage
50254,Enterprise,General Services
50255,Enterprise,General Services
50257,Enterprise,Fashion & Beauty
50258,Enterprise,Schools
50260,Enterprise,Digital Services
50264,Enterprise,Hospitals & Health
50265,Enterprise,Construction
50273,Enterprise,Fashion & Beauty
50277,Enterprise,Fashion & Beauty
50279,Limited Liability,Digital Services
50282,Enterprise,Food & Beverage
50283,Enterprise,Food & Beverage
50284,Enterprise,Electronics
50285,Enterprise,Fashion & Beauty
50286,Enterprise,Fashion & Beauty
50288,Enterprise,Construction
50289,Enterprise,Fashion & Beauty
50290,Enterprise,Fashion & Beauty
50291,Enterprise,Electronics
50292,Limited Liability,Financial Services
50293,Enterprise,Agriculture
50296,Enterprise,Fashion & Beauty
50300,Enterprise,General Services
50302,Enterprise,Food & Beverage
50303,Enterprise,General Services
50306,Enterprise,Construction
50307,Sole Proprietorship,Fashion & Beauty
50311,Enterprise,Construction
50313,Partnership,E-Commerce
50314,Enterprise,Digital Services
50315,Enterprise,Household items
50316,Enterprise,Fashion & Beauty
50319,Enterprise,Food & Beverage
50320,Enterprise,Fashion & Beauty
50321,Enterprise,Fashion & Beauty
50322,Enterprise,General Services
50328,Enterprise,Others
50329,Enterprise,Food & Beverage
50330,Enterprise,E-Commerce
50331,Enterprise,Fashion & Beauty
50334,Enterprise,Fashion & Beauty
50336,Enterprise,Digital Services
50339,Limited Liability,Agriculture
50343,Enterprise,Food & Beverage
50344,Enterprise,Press & Media
50345,Enterprise,Fashion & Beauty
50346,Limited Liability,Hospitals & Health
50347,Enterprise,Utilities
50348,Enterprise,Fashion & Beauty
50349,Enterprise,Food & Beverage
50352,Enterprise,Fashion & Beauty
50354,Enterprise,Fashion & Beauty
50356,Enterprise,General Services
50357,Enterprise,Press & Media
50359,Enterprise,General Services
50361,Enterprise,Food & Beverage
50363,Enterprise,Technology
50364,Enterprise,Technology
50366,Enterprise,Fashion & Beauty
50369,Sole Proprietorship,Travel & Hospitality
50371,Enterprise,General Services
50372,Enterprise,Fashion & Beauty
50373,Enterprise,General Services
50374,Enterprise,Logistics
50376,Enterprise,Auto Parts
50377,Enterprise,Agriculture
50380,Enterprise,General Services
50383,Enterprise,Agriculture
50384,Enterprise,Fashion & Beauty
50385,Sole Proprietorship,Fashion & Beauty
50388,Enterprise,Logistics
50389,Enterprise,Construction
50390,Enterprise,Food & Beverage
50392,Enterprise,Digital Services
50394,Enterprise,Technology
50396,Sole Proprietorship,Others
50400,Limited Liability,Technology
50401,Sole Proprietorship,Digital Services
50402,Limited Liability,Construction
50405,Partnership,Others
50406,Enterprise,Others
50408,Enterprise,Furniture
50417,Enterprise,Others
50425,Limited Liability,Technology
50434,Enterprise,General Services
50435,Enterprise,General Services
50436,Enterprise,NGOs
50437,Limited Liability,Technology
50443,Enterprise,Digital Services
50444,Enterprise,Others
50446,Enterprise,Fashion & Beauty
50447,Enterprise,Fashion & Beauty
50448,Enterprise,Fashion & Beauty
50449,Enterprise,Fashion & Beauty
50450,Enterprise,General Services
50451,Enterprise,Fashion & Beauty
50453,Enterprise,Fashion & Beauty
50454,Enterprise,General Services
50455,Enterprise,Construction
50456,Enterprise,Others
50457,Enterprise,Food & Beverage
50459,Enterprise,Others
50460,Enterprise,General Services
50462,Enterprise,General Services
50464,Enterprise,Fashion & Beauty
50466,Sole Proprietorship,Others
50467,Enterprise,Household items
50472,Enterprise,Fashion & Beauty
50473,Partnership,Food & Beverage
50481,Enterprise,General Services
50485,Enterprise,Technology
50486,Enterprise,Fashion & Beauty
50488,Enterprise,E-Commerce
50489,Enterprise,Food & Beverage
50490,Enterprise,Fashion & Beauty
50491,Enterprise,Fashion & Beauty
50492,Enterprise,Fashion & Beauty
50493,Enterprise,Fashion & Beauty
50495,Enterprise,Food & Beverage
50496,Enterprise,Fashion & Beauty
50497,Enterprise,Leisure & Entertainment
50498,Enterprise,Fashion & Beauty
50499,Enterprise,Fashion & Beauty
50500,Enterprise,Others
50501,Enterprise,Travel & Hospitality
50502,Enterprise,Leisure & Entertainment
50508,Enterprise,Fashion & Beauty
50510,Enterprise,Digital Services
50520,Enterprise,Financial Services
50521,Enterprise,General Services
50522,Enterprise,Press & Media
50526,Sole Proprietorship,Technology
50529,Enterprise,General Services
50532,Enterprise,General Services
50537,Enterprise,Auto Parts
50540,Enterprise,Religious Organizations
50541,Enterprise,Others
50542,Enterprise,Fashion & Beauty
50543,Enterprise,Fashion & Beauty
50545,Enterprise,Fashion & Beauty
50551,Enterprise,Fashion & Beauty
50552,Enterprise,Fashion & Beauty
50554,Enterprise,Fashion & Beauty
50556,Enterprise,Electronics
50557,Sole Proprietorship,Technology
50558,Enterprise,Fashion & Beauty
50560,Enterprise,Fashion & Beauty
50561,Enterprise,Fashion & Beauty
50562,Enterprise,Schools
50564,Enterprise,General Services
50565,Enterprise,Fashion & Beauty
50568,Enterprise,Construction
50571,Enterprise,Food & Beverage
50572,Enterprise,Food & Beverage
50577,Enterprise,Food & Beverage
50579,Enterprise,Others
50580,Sole Proprietorship,Construction
50581,Limited Liability,Travel & Hospitality
50583,Enterprise,Financial Services
50585,Enterprise,Financial Services
50587,Enterprise,General Services
50590,Enterprise,Fashion & Beauty
50597,Enterprise,General Services
50601,Enterprise,Travel & Hospitality
50603,Enterprise,General Services
50607,Enterprise,General Services
50609,Limited Liability,Technology
50615,Enterprise,Technology
50641,Enterprise,Financial Services
50644,Limited Liability,Digital Services
50646,Enterprise,Fashion & Beauty
50649,Enterprise,Auto Parts
50650,Enterprise,Financial Services
50654,Enterprise,Others
50659,Enterprise,Food & Beverage
50664,Enterprise,General Services
50670,Enterprise,Others
